date,oil_price,employment,oil_return,emp_growth
2015-02-28,49.7599983215332,15449765.0,3.1509050376855585,0.06738620853543598
2015-03-31,47.59999847412109,15466056.0,-4.340835852635861,0.10544496955131599
2015-04-30,59.630001068115234,15601135.0,25.27311550342708,0.8733900872982758
2015-05-31,60.29999923706055,15908398.0,1.1235924147980025,1.9694913222659816
2015-06-30,59.470001220703125,16105024.0,-1.3764478057361251,1.2359886897473915
2015-07-31,47.119998931884766,15902234.0,-20.766776585366852,-1.2591722930683003
2015-08-31,49.20000076293945,15682557.0,4.414265446103838,-1.3814222580299074
2015-09-30,45.09000015258789,15990122.0,-8.353659647597967,1.9611916602630508
2015-10-31,46.59000015258789,16075338.0,3.326679962128831,0.5329290170519085
2015-11-30,41.650001525878906,15982108.0,-10.603130737346833,-0.5799567013769824
2015-12-31,37.040000915527344,16065458.0,-11.068428430878141,0.5215206905121672
2016-01-31,33.619998931884766,15564200.0,-9.233266466278344,-3.120097789929177
2016-02-29,33.75,15563187.0,0.3866777877614469,-0.006508525976278712
2016-03-31,38.34000015258789,15622359.0,13.60000045211227,0.38020490276189367
2016-04-30,45.91999816894531,15769319.0,19.770469447548457,0.9407030013841133
2016-05-31,49.09999847412109,16035173.0,6.92508804873242,1.6858939818517271
2016-06-30,48.33000183105469,16351094.0,-1.5682213177098947,1.970175189254264
2016-07-31,41.59999847412109,16085304.0,-13.92510470092555,-1.62551814575832
2016-08-31,44.70000076293945,15864905.0,7.451928852225431,-1.370188589534893
2016-09-30,48.2400016784668,16245297.0,7.919465000238524,2.397694786070259
2016-10-31,46.86000061035156,16240828.0,-2.8606986320467653,-0.027509500134104137
2016-11-30,49.43999862670898,16212992.0,5.505757538952061,-0.17139520226431282
2016-12-31,53.720001220703125,16324856.0,8.656963416018293,0.6899651834775478
2017-01-31,52.810001373291016,15800271.0,-1.693968404195434,-3.213412724743181
2017-02-28,54.0099983215332,15882255.0,2.2722910756239667,0.518877176220589
2017-03-31,50.59999847412109,15920826.0,-6.313645534872359,0.24285594205608607
2017-04-30,49.33000183105469,16004536.0,-2.509874864355832,0.5257893026404448
2017-05-31,48.31999969482422,16324981.0,-2.047439892034719,2.0022136224380427
2017-06-30,46.040000915527344,16681940.0,-4.718540549869033,2.186581411641453
2017-07-31,50.16999816894531,16414857.0,8.970454325132504,-1.6010308153608044
2017-08-31,47.22999954223633,16271579.0,-5.860073219075401,-0.8728556087939099
2017-09-30,51.66999816894531,16627797.0,9.400801756812282,2.1892036415150695
2017-10-31,54.380001068115234,16599160.0,5.2448287114488235,-0.17222365656737182
2017-11-30,57.400001525878906,16587507.0,5.553513053412562,-0.07020234758867705
2017-12-31,60.41999816894531,16679799.0,5.261318053632524,0.5563946408583265
2018-01-31,64.7300033569336,16178320.0,7.133408339299718,-3.0065050544074268
2018-02-28,61.63999938964844,16235458.0,-4.773681147900277,0.35317634958389466
2018-03-31,64.94000244140625,16320468.0,5.353671454305697,0.5236070334449394
2018-04-30,68.56999969482422,16383424.0,5.589770737525335,0.3857487420091177
2018-05-31,67.04000091552734,16729307.0,-2.2312947150448403,2.111176515971258
2018-06-30,74.1500015258789,17026514.0,10.605609357479583,1.7765649228626224
2018-07-31,68.76000213623047,16725004.0,-7.26904825182949,-1.7708263711526673
2018-08-31,69.80000305175781,16575848.0,1.5125085561615403,-0.8918144354404967
2018-09-30,73.25,16928094.0,4.94268882149469,2.1250556834256695
2018-10-31,65.30999755859375,16990761.0,-10.839593776663826,0.37019525056984914
2018-11-30,50.93000030517578,16982750.0,-22.018064294852802,-0.04714915358999816
2018-12-31,45.40999984741211,16988258.0,-10.838406488685415,0.0324329098644105
2019-01-31,53.790000915527344,16569670.0,18.454087417471786,-2.463984241350703
2019-02-28,57.220001220703125,16615822.0,6.376650393745686,0.2785330063906022
2019-03-31,60.13999938964844,16676960.0,5.103107491526604,0.36795049922899725
2019-04-30,63.90999984741211,16752674.0,6.26870717662924,0.4540036073720888
2019-05-31,53.5,17072465.0,-16.288530546497316,1.9088952605416987
2019-06-30,58.470001220703125,17312177.0,9.289721907856308,1.404085467447147
2019-07-31,58.58000183105469,17106565.0,0.18813170524205614,-1.1876726999729748
2019-08-31,55.09999847412109,16923136.0,-5.9405996042300675,-1.0722725456571824
2019-09-30,54.06999969482422,17235065.0,-1.8693263299828011,1.8432103837019431
2019-10-31,54.18000030517578,17267191.0,0.20344111516998886,0.18639906492954328
2019-11-30,55.16999816894531,17243935.0,1.827238571785239,-0.1346831687910277
2019-12-31,61.060001373291016,17267575.0,10.676098241491584,0.13709167890043616
2020-01-31,51.560001373291016,16826156.0,-15.558466731636056,-2.5563462153776695
2020-02-29,44.7599983215332,16795756.0,-13.188523798760665,-0.18067109326693753
2020-03-31,20.479999542236328,15875705.0,-54.24486079039064,-5.477877863907999
2020-04-30,18.84000015258789,14096938.0,-8.007809698756251,-11.204333917769315
2020-05-31,35.4900016784668,13822748.0,88.37580356172043,-1.9450323183658802
2020-06-30,39.27000045776367,14719868.0,10.650883630671547,6.4901711295033415
2020-07-31,40.27000045776367,15239392.0,2.546473105024627,3.529406649570488
2020-08-31,42.61000061035156,15343525.0,5.810777566397474,0.6833146624222186
2020-09-30,40.220001220703125,16002740.0,-5.609010456263208,4.29637257409885
2020-10-31,35.790000915527344,16209273.0,-11.014421110697159,1.290610232997591
2020-11-30,45.34000015258789,16104671.0,26.683428311725233,-0.6453219709483538
2020-12-31,48.52000045776367,16186960.0,7.013675109117257,0.5109635583365746
2021-01-31,52.20000076293945,15573976.0,7.584501794016263,-3.786900072651067
2021-02-28,61.5,15640793.0,17.816090232058546,0.42902981229713255
2021-03-31,59.15999984741211,15925584.0,-3.804878296890879,1.8208220005213382
2021-04-30,63.58000183105469,16152380.0,7.47126774009943,1.4240984820399705
2021-05-31,66.31999969482422,16143752.0,4.309527815130099,-0.053416276734452595
2021-06-30,73.47000122070312,16620669.0,10.781063870295693,2.9541893359114946
2021-07-31,73.94999694824219,16684375.0,0.6533220628337277,0.38329383732989
2021-08-31,68.5,16529986.0,-7.36984066687204,-0.9253508147593181
2021-09-30,75.02999877929688,16970976.0,9.532844933280105,2.6678183514492915
2021-10-31,83.56999969482422,17111117.0,11.38211522653496,0.8257686534940634
2021-11-30,66.18000030517578,17123914.0,-20.808902061926727,0.07478763659904963
2021-12-31,75.20999908447266,17275282.0,13.644603713594506,0.8839567869822318
2022-01-31,88.1500015258789,16772528.0,17.205162344002424,-2.9102506112490656
2022-02-28,95.72000122070312,16896777.0,8.587634218703698,0.7407887469318863
2022-03-31,100.27999877929688,17073886.0,4.763892081530274,1.0481821474000563
2022-04-30,104.69000244140624,17306311.0,4.397690183278913,1.3612893983244279
2022-05-31,114.66999816894533,17505457.0,9.53290237348574,1.1507131704729057
2022-06-30,105.76000213623048,17900062.0,-7.770119625874228,2.2541827956847893
2022-07-31,98.62000274658205,17671189.0,-6.7511339310028955,-1.2786156830071338
2022-08-31,89.55000305175781,17422137.0,-9.196916895379603,-1.4093675303908482
2022-09-30,79.48999786376953,17890773.0,-11.23395292591317,2.6898881578075073
2022-10-31,86.52999877929688,17902963.0,8.856461321828867,0.0681356808898137
2022-11-30,80.55000305175781,17914715.0,-6.91089311441182,0.06564276539029468
2022-12-31,80.26000213623047,18030252.0,-0.36002595225353984,0.6449279265676289
2023-01-31,78.87000274658203,17579448.0,-1.7318706113278015,-2.5002645553706127
2023-02-28,77.05000305175781,17638550.0,-2.3075943089187922,0.3361994073989072
2023-03-31,75.66999816894531,17700033.0,-1.7910510423802206,0.3485717363388652
2023-04-30,76.77999877929688,17710398.0,1.4668965735578743,0.058559212855713305
2023-05-31,68.08999633789062,18070122.0,-11.318054935616173,2.031145770975895
2023-06-30,70.63999938964844,18398077.0,3.745048008379448,1.8149019691178658
2023-07-31,81.80000305175781,18115754.0,15.79841981672605,-1.534524504925161
2023-08-31,83.62999725341797,17855667.0,2.237156642283078,-1.4356951413670105
2023-09-30,90.79000091552734,18288122.0,8.561525645412772,2.4219481691722944
2023-10-31,81.0199966430664,18275771.0,-10.761101634475278,-0.06753563870581791
2023-11-30,75.95999908447266,18162757.0,-6.245368758635683,-0.6183815719730812
2023-12-31,71.6500015258789,18247734.0,-5.674035822197343,0.4678639922342187
2024-01-31,75.8499984741211,17806219.0,5.861823948077949,-2.419560697235068
2024-02-29,78.26000213623047,17834155.0,3.177328557141146,0.1568890060264838
2024-03-31,83.16999816894531,17923733.0,6.2739533589173835,0.5022833994658082
2024-04-30,81.93000030517578,18029068.0,-1.4909196718397077,0.5876844963044192
2024-05-31,76.98999786376953,18299836.0,-6.029540367393571,1.50184135974194
2024-06-30,81.54000091552734,18516624.0,5.909862550988576,1.1846444962676062
2024-07-31,77.91000366210938,18269504.0,-4.451799377802956,-1.3345845333361028
2024-08-31,73.55000305175781,18036934.0,-5.59620126480882,-1.272995698186441
2024-09-30,68.16999816894531,18400513.0,-7.314758204736638,2.0157472439606527
2024-10-31,69.26000213623047,18404806.0,1.5989496795699054,0.02333087126429323
2024-11-30,68.0,18344411.0,-1.819234908125067,-0.32814798482526664
2024-12-31,70.98999786376953,18433763.0,4.397055682014006,0.4870802338652336
